account_id,capacity(R),master_score,I_rank,CV_rank
1046,0.2707540304523063,0.929254227173618,Medium,Low
1047,0.18855478014960775,0.9430686906144267,Medium,Medium
1048,0.07783894566575987,0.9636817392131625,Low,Medium
1049,0.9056085796387521,0.9702586059364692,High,High
1050,0.45622800844475725,0.9713909239508915,Low,Low
1051,0.10115406006674083,0.9413823945962049,Low,Medium
1052,0.11708792712487294,0.7148229172136299,Low,High
1053,0.20066054635020153,0.9331373414838694,Medium,Medium
1054,0.10729679802955665,0.9644040387733347,Low,Medium
1055,0.2508338464696223,0.9436530511229653,High,Medium
1056,0.030292889269650892,0.6906757781844172,Low,High
1057,0.1235712361453202,0.9670518168959464,Medium,Medium
1058,0.8441810344827587,0.8985283020094511,Medium,Medium
1059,0.100670179860236,0.9240260211507666,Medium,Medium
1060,0.20335591133004927,0.43299103952328866,Medium,High
1061,0.2942909922589725,0.881878790981833,High,High
1062,0.14211348995831755,0.9799786509956238,Low,Low
1063,1.0181992337164754,0.948500654383791,High,Medium
1064,0.5021346469622332,0.9564611298585112,High,Medium
1065,0.09022720782465911,0.7325500789525258,Low,High
1066,0.9048075168764823,0.8418522826727611,Medium,Medium
1067,0.8205505382229521,0.849262072329456,Low,Medium
1068,0.42136419614867887,0.6371145337018508,Medium,High
1069,0.11936813186813187,0.9584536822929641,Medium,Medium
1070,0.3514566656403941,0.9249622233188224,Medium,Low
1071,0.12687945739283876,0.8802814489027522,Low,High
1072,1.142164408866995,0.8924280583972702,High,Medium
1073,0.5091515202989638,0.8914856577735258,High,High
1074,1.0486751152073732,0.9350365142483045,High,Low
1075,0.40280698065601345,0.923680783954471,High,Medium
1076,0.5149137931034483,0.9530152369633549,High,Low
1077,0.43723227671878345,0.7649051828277931,High,High
1078,0.30934686597587907,0.876667678281504,High,High
1079,0.3655680663069825,0.9756225585475233,Low,Low
1080,0.533112684729064,0.9646253617188568,Medium,Low
1081,0.36845751231527096,0.9322838309727206,High,Medium
1082,0.1771243842364532,0.8313926194224247,Medium,High
1083,0.27936422413793105,0.8693005597055229,Medium,Medium
1085,1.2127463054187193,0.9408354413040857,High,Low
1086,0.25872331691297207,0.9526508700758997,High,Medium
1087,0.795905172413793,0.9027269231449461,High,Medium
1088,0.137807881773399,0.9308088782785983,Medium,High
1089,0.11432946590614468,0.8898707348583573,Low,Medium
1090,0.5658630162940508,0.9124556150575494,High,Medium
1091,0.44717628430682604,0.9714424259079364,High,High
1092,0.14701354679802955,0.9225991595685296,Low,Low
1093,0.34923469387755096,0.9271739357042608,Low,Low
1094,0.187436300322745,0.8355543262526703,Medium,High
1095,0.7372058018609743,0.9241300736180124,Medium,Low
1096,0.37384177809054653,0.9244554023292065,High,Medium
1097,0.9790024630541873,0.9057415569188604,High,Medium
1098,0.30962130541871924,0.9538102210248784,High,High
1100,0.16259578544061304,0.9202940597843052,High,Medium
1101,0.8835180623973727,0.8930933166638925,High,Low
1102,0.4762297160243408,0.9067492925352857,High,Medium
1103,0.23474107893788299,0.9437555331240559,Low,Low
1104,0.43538758894362345,0.9440607946233078,Medium,Low
1105,0.26323287935864004,0.9503302390963098,Medium,Low
1106,0.004416179187192118,0.8693375678183268,Low,High
1107,0.16358784893267653,0.9482732008320689,Medium,High
1108,0.38598111658456485,0.9605147206475458,High,Medium
1109,0.39136083743842365,0.9655858360771425,Medium,Low
1110,1.1989640683859752,0.9118593387800265,High,Low
1111,0.4060326716893654,0.9180255358331326,Medium,Low
1112,0.5653311736988648,0.935159009580453,Medium,Medium
1113,0.7340243568691847,0.8964319107834114,High,Medium
1114,0.4206926835177259,0.9081822776872956,Low,High
1115,0.1061344327836082,0.9689943593156755,Medium,Medium
1116,0.24388025767336113,0.9716242192719811,Low,Low
1117,0.22655700211118932,0.8641367174255825,High,High
1118,0.1914787798408488,0.957874718451404,Medium,Medium
1120,0.14622894485936755,0.9418338605873854,Medium,High
1121,0.7925742764778325,0.9221733868799715,High,Low
1122,0.10154710591133004,0.8479529034373533,Low,High
1123,0.1618448679641444,0.9647714584975717,Low,Low
1124,0.7864634646962234,0.9042953369858076,Low,Low
1125,1.0944249715801442,0.7988093253598217,Medium,Medium
1126,0.2395320197044335,0.9316271465238276,High,High
1127,0.2274075487407202,0.9800205561862676,Low,Low
1128,0.30925462327384323,0.9582799912575752,High,Medium
1129,0.41700191570881223,0.9351821068661328,Low,Low
1130,0.6222938812548612,0.9500734382020299,High,Medium
1132,0.3096059113300492,0.9699339962043295,Low,Low
1133,0.10044011951869498,0.9554895852041876,Medium,Medium
1134,0.17338581984517942,0.9777098618669164,Low,Low
1135,0.35212663702991714,0.9353513061458234,High,Medium
1136,0.36163119612068967,0.968476888404113,Low,Low
1137,0.17551826765188835,0.9433855811282716,High,Medium
1138,0.2919691470054446,0.8160784721540124,High,High
1139,0.7868490499648135,0.8162320496108515,Medium,High
1140,1.0059681697612732,0.9476529399431723,High,High
1141,0.2111229287953426,0.8629920399860271,High,High
1142,0.2081442831215971,0.8780767606010869,High,High
1144,0.10526954832442935,0.9783315837879932,Medium,Low
1145,0.12818776051534672,0.9725388088465206,High,Medium
1146,0.3324145750254125,0.9615303682052201,Low,Low
1147,0.24952912199362504,0.9732463674390122,Low,Low
1149,0.21332259694328662,0.6347075726212387,High,High
1150,1.0356043279380718,0.5013546792692359,High,High
1151,0.7175258034248182,0.9546874059888095,Medium,Low
1152,0.09372283396117069,0.9744032208198993,Medium,Low
1153,0.28820299671592775,0.9413462581638306,Medium,Medium
1154,1.0146436268472907,0.8711647559835989,Medium,Low
1155,0.2117989768851838,0.9005642806734417,Medium,Medium
1156,2.218134236453202,0.969337182612619,High,Low
1157,0.14085368030270576,0.9519184818408758,Medium,High
1158,0.2289046006333568,0.9505019660454945,Medium,Medium
1159,0.17195197044334976,0.9501188533826065,Low,Medium
1160,0.6683263971462545,0.9004131298147531,Medium,Low
1161,0.1921963458569223,0.9733002005624666,Medium,Low
1164,0.11511125490523504,0.5881998387713242,Low,High
1165,0.4058761435608726,0.8818092566404578,Medium,Low
1166,0.19299206751666187,0.9741133025663908,Low,Low
1168,0.11255906303408063,0.936702441109941,Low,Low
1169,0.5307773744706594,0.9044611023356243,Low,High
1170,0.2667189132706374,0.8982419958353948,Low,Low
1171,1.3501898604269293,0.8808188609097031,High,Medium
1172,0.30398193760262726,0.32542673524570925,High,High
1173,0.10962871738733806,0.9168665226829404,Medium,Medium
1174,0.5561371100164204,0.9450242939634268,Medium,Low
1176,0.15286330049261085,0.8485727751965585,Medium,High
1177,1.0130593185550083,0.8779718151649298,High,Low
1178,0.8547122115633912,0.8683930145057326,Medium,Medium
1179,0.07612918892666343,0.9630040016021622,Medium,Medium
1180,0.38762774795970883,0.9599701940776425,Medium,Medium
1181,0.24855680418719212,0.8672190490314341,Medium,High
1182,0.647237460815047,0.8391881725098566,Medium,High
1183,0.10294707297514033,0.8894354936912474,Low,High
1184,0.5305754590237349,0.9532965097949221,Low,Low
1185,0.3543548166392994,0.9348411200951527,High,Medium
1186,0.9021192528735631,0.8980886255695683,High,High
1187,0.20741676575505352,0.8804083676625377,Medium,High
1188,0.37443731951758114,0.8505023534780137,High,High
1189,0.13994342114656957,0.9738308630163015,High,Medium
1190,0.27111840904944357,0.8515028842687339,Medium,Medium
1192,0.44221754330208163,0.9320301746927346,Medium,Low
1193,0.16323474158804374,0.9708776340864275,Low,Low
1194,0.4434377199155524,0.9655583484507677,Medium,Low
1195,0.4271346469622332,0.8921995980794855,High,High
1196,0.6034922589725545,0.8294227228234308,Low,High
1197,0.22671338650402692,0.9612723978876071,High,Medium
1198,0.8701816502463053,0.8534474511129285,High,Medium
1199,0.6296182266009852,0.9061451287730309,High,High
1200,0.2644428718476583,0.9753891528866655,Low,Low
1201,0.37563944676013644,0.9685266529732341,Medium,Low
1203,0.6989301108374384,0.9420670526656728,Medium,Low
1204,0.4247947454844006,0.9695232739850338,Low,Low
1205,0.20548029556650244,0.9475616396414276,High,Medium
1206,0.13886278195488722,0.9310580069337558,Medium,Low
1207,0.1425399313330348,0.9748402350277153,Low,Low
1208,1.5579765062523685,0.9296174409385332,High,Medium
1209,0.40563423645320196,0.94175026621614,High,Medium
1210,0.4437966788495154,0.9339042515556453,Medium,Low
1211,0.26882477128782545,0.8375832720397975,Medium,High
1212,0.14274596332785988,0.8965996177786592,Medium,Medium
1213,0.27000238360082635,0.9126525152319004,High,Medium
1214,0.7006184407796103,0.9249606267319738,High,Low
1215,0.47141097818437716,0.9225815732915837,High,Medium
1216,0.19684841021047916,0.8657147963709861,High,High
1217,0.13246365008739872,0.9716400469310232,High,Medium
1218,0.958448788998358,0.8685601559520538,Medium,Medium
1219,0.2606116584564861,0.8377567321463921,Medium,High
1220,0.4893893427850534,0.9535553595205963,High,Medium
1221,0.2477377382737203,0.6831827645754747,Low,High
1222,0.08697443280371886,0.9562613428686252,Low,High
1223,0.635094123856439,0.9131704054181671,High,Medium
1225,0.3434010673234811,0.9647103361454484,Low,Low
1226,0.20062050018946573,0.8787069636737268,Medium,Medium
1227,0.2078905700211119,0.8993202802084778,Low,Medium
1228,0.26716440886699505,0.9201131889512728,High,High
1229,1.0938526272577995,0.9541431191128666,High,Medium
1230,1.609524889810734,0.7958622824937426,High,Medium
1231,0.33251753360607833,0.9481870896529989,Low,Medium
1232,0.36171861729233906,0.8121187788549109,High,High
1233,0.11886047522457259,0.9423265973337073,Medium,Low
1234,0.12496090390179061,0.9170754224137827,Medium,High
1235,0.0864087862391989,0.9498424706445446,Medium,Medium
1236,0.07260036026762738,0.6890184646899615,Low,High
1237,0.3232920663728286,0.904400055556884,Low,High
1238,0.3463264843142339,0.9126033145305753,High,High
1239,0.0771651332946972,0.9645417382468036,Low,Medium
1240,0.4758210180623974,0.9012881029073447,High,Medium
1241,0.14870689655172414,0.8619172591703785,Medium,Medium
1242,0.39738916256157636,0.831839505930526,Low,Medium
1243,0.9724841660802251,0.6700770936837087,High,High
1244,0.18706300651517563,0.8690616676977874,Medium,Medium
1245,1.202230958696476,0.9356136999562,High,Medium
1246,0.23101198370594922,0.9413516152627934,High,Medium
1247,0.4729390580683684,0.9243629733821279,Low,High
1248,0.18279080832960146,0.9228469861083031,Medium,Medium
1249,0.393356595511768,0.9389972362098125,High,High
1250,0.16459546200925512,0.9288865433887157,Low,Low
1251,0.7652439024390244,0.8179499959057908,Medium,High
1252,0.47013546798029554,0.9244983954713424,Low,Low
1253,1.0857604679802957,0.9117782999441092,High,Low
1254,0.6571018062397374,0.8677203349353385,Low,High
1255,0.9289879745001449,0.8357031187604541,Medium,Low
1256,0.21382938951442645,0.9474145956996187,Low,Medium
1257,0.48612911589318125,0.9279151844859,Medium,Low
1258,0.20720443349753695,0.9430631788967551,High,Medium
1259,0.6933805418719211,0.8782138064699199,High,Medium
1260,0.5742241379310346,0.8789655624131505,High,Medium
1261,0.6311850027367268,0.9481738722346941,Medium,Low
1262,0.4709118654958235,0.9061042082814468,High,Medium
1263,0.647325826882477,0.8263843700596958,Medium,High
1264,0.7228784146887596,0.8937398702649525,High,Low
1265,0.3933189655172414,0.8784283297283039,High,High
1266,0.5505350772889417,0.9174486193529966,Medium,Low
1267,0.43371745249824073,0.8792998781822218,Medium,Medium
1268,0.1662277377794619,0.9499990822964769,High,High
1269,0.2756838216230231,0.9551030381079869,Medium,Low
1270,0.28703817733990145,0.880644648769063,Medium,Medium
1271,0.2038485221674877,0.873704087461388,Medium,Medium
1272,0.43011543268877284,0.7710002034523384,Medium,High
1273,0.4293384322876155,0.9595372714253715,Medium,Low
1274,0.8711734693877551,0.6786593108919105,Medium,High
1275,0.19460180623973727,0.8684179728868057,Medium,High
1276,0.0987563310899882,0.9570392163110079,Low,Medium
1277,0.07516513658755038,0.9513666973618836,Low,Medium
1279,0.3326222730471499,0.9235760006696561,High,High
1280,0.3984849352732272,0.9630242289638292,High,Low
1281,1.5605449507389162,0.9461942393993882,High,Low
1284,0.5496595189800058,0.8743374521096269,Low,Medium
1285,0.20387371249440214,0.9768143509290428,Low,Low
1286,0.2803288783008964,0.9444104389882015,Low,Medium
1287,0.35255883962780515,0.9241523966346463,Low,Medium
1288,0.12275902446903011,0.9588265571883996,Medium,Medium
1289,0.9123173942585358,0.8852272702150107,Medium,Medium
1291,0.13284808067664283,0.9140901637977613,Medium,High
1292,0.46458152226407806,0.9262931034957649,Medium,Medium
1293,0.5544380587484036,0.8769444869214863,Medium,Medium
1294,0.3773939378707148,0.9138710748893936,Medium,Medium
1295,0.10968596059113302,0.9226016517738489,Low,Medium
1296,0.44966133004926107,0.9000799682103771,High,Medium
1297,0.49317449791587725,0.9731151118768653,Medium,Low
1298,0.3603448275862069,0.9135165365107466,Medium,Low
1299,0.1185671368861024,0.9588186387052605,Medium,Medium
1301,0.10237370810393122,0.3082946277175435,Medium,High
1302,0.1788439796495195,0.9408769587989434,Medium,High
1303,0.8183292282430213,0.9577070228922121,High,Medium
1304,0.22491725677339902,0.794386689749704,Low,High
1305,0.5188337053571429,0.9648066096065092,High,Medium
1306,0.2690407772304324,0.9499213497832356,Low,Low
1307,0.08155018472906404,0.8975753901208787,Low,High
1308,0.366698595146871,0.9080024830369655,High,High
1309,0.2102622592924317,0.9130697392026941,Low,Medium
1310,0.1560326716893654,0.8194096215780599,Medium,High
1311,0.15593771991555244,0.9042170050753202,Low,Low
1312,0.19432266009852214,0.9251263669361589,Medium,High
1313,0.9197088318085855,0.8914272710872665,Low,Low
1314,0.2582255747126437,0.9723426799592682,Low,Low
1315,0.1401211934617107,0.9085514205395825,Low,Medium
1316,0.23558087027914615,0.9457786421369607,High,Medium
1317,0.10912816375063697,0.9330663595500277,Low,High
1318,0.8773604269293924,0.7990816909905919,High,High
1319,0.7538870073891626,0.7689935814692009,Medium,High
1320,0.474371921182266,0.8571931035349393,Medium,Medium
1321,0.3667458362655406,0.867755500015037,High,High
1322,0.10722338006820765,0.952726039116702,Medium,Medium
1323,0.7537442396313363,0.9255726261000514,Medium,Low
1324,0.7762438423645319,0.9154063700003838,High,Low
1325,0.2395650070372977,0.9546161163176303,High,Low
1326,0.2208866995073892,0.827235268923663,Medium,High
1327,0.11431294998105344,0.5559806040787627,Medium,High
1328,0.6189317495630065,0.8941899702614291,Low,Low
1329,0.2973339719029374,0.9011995347513054,Medium,Low
1330,0.3096698560060629,0.7921665730863211,Low,Medium
1331,0.12452180064982706,0.8992565931349465,Low,Medium
1332,0.4262110016420361,0.9755635453324629,Low,Low
1333,0.1518762677484787,0.9517090608120203,Low,Low
1334,0.08981876332622601,0.9356905665024637,Low,High
1335,0.3771393836049009,0.9416164175167788,Medium,Low
1336,0.3266065830721003,0.9050877518301591,Low,Low
1337,0.3337047462663226,0.9395559480781983,High,High
1338,0.4724640949143134,0.9501213433197699,Low,High
1339,0.6183714865256448,0.6655399472495291,Medium,High
1340,0.5171534130893737,0.922109650007957,High,High
1341,0.14622720010651044,0.9365693551024812,High,Medium
1342,0.817140218156228,0.7893725527298299,Medium,High
1344,0.19156253754655775,0.8502203382157303,Low,High
1345,0.26770816780549817,0.9632617817809455,Low,Low
1346,0.23404447986090987,0.8469286199829072,High,High
1347,0.16075123152709359,0.9254851223364184,High,Medium
1348,1.239082038651004,0.9508735077049021,High,Medium
1349,0.1514964920137334,0.9063461584772804,Medium,Medium
1350,0.600127551020408,0.6720296737209498,Medium,High
1351,0.2722607851918197,0.9610801796009127,High,Low
1352,0.38275137641263407,0.9647638829759696,Low,Low
1353,0.22353866115411683,0.96528232597622,Low,Low
1354,0.2247707991242474,0.9291201900606377,High,Medium
1355,1.1216902709359606,0.8949313824583031,High,Low
1356,0.20033307210031345,0.7849383315755583,Medium,High
1357,0.5223755159099986,0.943984558983904,High,High
1358,0.3748556804187192,0.8545747359692307,High,High
1359,0.36800595238095235,0.9077447392243932,High,High
1360,0.37125805229253506,0.6958550714088237,High,High
1361,0.6458205049261084,0.8991034623970477,Medium,Low
1362,0.7830459770114941,0.6404675273389873,High,High
1363,0.46604503870513725,0.9201976038809926,Medium,Low
1365,0.6709303627407075,0.9523514716762755,High,High
1366,0.10363740323715694,0.9669979381360188,Low,Medium
1367,0.26952850105559467,0.8997769864555766,Medium,Low
1368,0.16141984811165846,0.5434204480487806,Low,High
1369,0.5076130765785938,0.8915508125404799,Medium,Medium
1370,0.4527116402116402,0.9238436153899842,High,High
1371,0.14118028676988034,0.9582874293375424,Medium,Medium
1372,0.10229706575283787,0.747922936109659,Low,High
1373,0.07408288550529928,0.9668055459860341,Medium,Medium
1374,0.42468299580368546,0.9093001679625493,Low,Low
1375,0.4662869458128079,0.9726820951732276,Medium,Low
1376,0.18352911456359733,0.9175835487629821,High,Medium
1377,0.17127349023900748,0.9211344534390551,High,Medium
1378,0.44351484971799815,0.9812943640722834,Low,Low
1379,1.0517021463757918,0.9562568064141157,High,Low
1380,0.6239405244856564,0.9401182337963548,Medium,Low
1381,0.10203504804974561,0.9506011821711179,Medium,Medium
1382,0.12010275554187193,0.9717329780548454,High,Medium
1383,0.3132408405172414,0.9155029112055948,High,Medium
1384,0.5016047171219585,0.9061660167724838,Low,Low
1385,1.1255509463313453,0.9131063073252033,High,Medium
1387,0.6544763332619404,0.9610783866463801,High,High
1388,0.354819749216301,0.9561236610170141,Low,Low
1389,1.2147282943349753,0.6923409076105836,Medium,High
1390,0.42514624384236455,0.9002775260112017,Medium,Low
1391,0.5501334154351396,0.919769714772055,Medium,Low
1392,0.2940633149811649,0.9700729654154479,Low,Low
1393,0.39588669950738914,0.9174874941471789,High,Medium
1394,0.4244406814449918,0.9398839985698167,High,High
1395,0.4300109838902942,0.9257182741211748,High,Medium
1396,0.34412972085385873,0.8562830045742392,Low,Medium
1397,0.193911972585136,0.9645617953884116,Low,Medium
1398,0.18948938992042438,0.8614544659934465,High,High
1399,0.3692495630065151,0.8997668729930958,Medium,Medium
1401,0.2002915255541872,0.9564324804479936,Medium,Medium
1402,0.10525094595559363,0.9712852921740828,Low,Low
1403,0.2097007722007722,0.9147956309274736,Low,Low
1404,0.2865939479239971,0.9408001602904758,Low,Medium
1405,0.40261699507389165,0.9270166479820084,High,High
1406,0.08759506524933021,0.9454558628240183,Medium,Medium
1407,1.1418103448275863,0.8904006537004845,Low,Low
1408,1.048383050538223,0.8931982177207133,Medium,Low
1410,0.42133865040268986,0.9748718144357617,Medium,Low
1411,0.4649867374005305,0.9760068972064929,Medium,Low
1412,0.14637710462465997,0.9659926011255782,Low,Low
1413,0.24311664320900772,0.9204153903037794,Low,Low
1414,0.24613510114243792,0.9444478132382821,Low,Low
1416,-0.03193918150814702,0.8395304443956839,Low,High
1417,0.6564231834975369,0.953131116971889,Medium,Low
1418,0.4388154948499776,0.9070632867653372,Medium,Medium
1419,0.164059934318555,0.9536525146507023,Medium,Medium
1420,0.31000762373915086,0.9050338550301643,High,High
1421,0.403134236453202,0.7428161257427286,High,High
1422,0.1726356490872211,0.956880279007463,Medium,High
1423,0.11311102690413034,0.8865319023320195,Medium,Medium
1424,0.34764713507907696,0.8736774778356223,Medium,Low
1425,0.2470964380447139,0.9272237069250152,Medium,High
1426,0.18787269898885142,0.9265729250515132,High,Medium
1427,0.43462373606429866,0.927988511519877,Medium,Medium
1429,0.13954149298976884,0.97208103340913,High,Medium
1430,0.2822249589490969,0.64640444299411,High,High
1431,0.20779967159277501,0.3360990754294464,Medium,High
1432,0.4075086931324253,0.9082741036805053,Low,Low
1434,0.4249345751231527,0.9127198660348964,High,High
1435,0.6980449507389163,0.8751698490671413,Medium,Low
1436,0.32323737684729065,0.9384847586899326,High,Medium
1437,0.14708887957237185,0.8976418318678434,High,High
1438,0.8752257799671592,0.7376760824219325,High,High
1439,0.17138458831808584,0.938396069194353,High,Medium
1440,0.10137618265697083,0.9341182393444345,Medium,High
1441,0.2614039408866995,0.9445947436287454,High,Medium
1442,0.2509282405705463,0.9658723000319182,Low,Low
1443,0.8627257799671592,0.9302534589809079,High,Low
1444,0.5962848932676519,0.9228770404831644,High,High
1445,0.1439953724436483,0.8825356537319481,Low,Medium
1446,0.6141586311707369,0.9534583569453465,Medium,Low
1447,0.2728952082400358,0.8980011172707467,Medium,Low
1448,0.20640560511250164,0.7434579454549313,High,High
1449,0.2831838823891626,0.9291062925174427,High,High
1450,0.5146436268472906,0.9468389413244088,High,Medium
1451,0.10168961785341096,0.959183045340454,Low,Medium
1452,0.8119947581154476,0.938398372488614,High,Low
1453,0.19513351317538513,0.9343219062144453,Low,Medium
1454,0.6773399014778325,0.9619634048285998,High,High
1455,0.07980295566502463,0.7928622948435629,Low,High
1456,0.8228717672413793,0.8948218437529709,Low,Low
1458,0.17425064707355764,0.9673550489628917,Low,Low
1459,0.2242992024395965,0.9262481228759061,High,Medium
1460,0.34401477832512317,0.9134358459075029,High,Medium
1461,0.9545970597290641,0.895491011312087,Medium,Low
1463,0.42207170224411605,0.8827374230708771,High,High
1464,0.5010302197802198,0.8275893492246446,Low,Medium
1465,0.2496701266713582,0.896296611493936,High,High
1466,0.27932573891625617,0.44650713869622527,High,High
1467,0.4274168719211823,0.9754263068790192,Medium,Low
1468,0.13514023518194818,0.9705973244269303,High,Medium
1469,0.27815407772304324,0.9394540876514411,High,Low
1470,0.30820027178528964,0.9617562449231866,Medium,Low
1471,0.6305100220825548,0.8737604571905141,Medium,Medium
1472,0.22271867115222874,0.9347611886453673,Medium,Low
1473,0.19430226293103448,0.9271008367259356,High,Medium
1474,0.23779875935048347,0.9222475750441264,High,Medium
1475,0.17118226600985223,0.9473089852291992,Low,Medium
1476,0.07778542451463344,0.9640365386756066,Low,Medium
1477,0.09543015482054891,0.9724708767904197,Medium,Medium
1478,0.9752155172413793,0.8353962184207769,Medium,Medium
1479,0.10495969547693687,0.9075193931836214,Medium,High
1480,0.3150798369288262,0.848805131645533,Low,Medium
1481,0.0838739332547006,0.9730180347424906,Medium,Medium
1482,1.0052468185550083,0.9058882170616549,High,Low
1483,0.5127726952850106,0.8920165566599284,High,High
1484,0.38943623426382046,0.9165753306690252,High,Medium
1485,0.5429346098839981,0.9646281279114436,Medium,Low
1486,0.574850457424349,0.9400713397277172,Medium,Low
1487,0.1395877316443819,0.9781275847417802,High,Low
1488,0.487207512315271,0.8890501360536643,High,Low
1490,0.7862344997452013,0.8535580511338589,Medium,Medium
1491,0.879276135741653,0.8606180535628081,High,High
1492,0.34601174687381586,0.8609574376689841,High,High
1493,0.07594272531742177,0.9626867363103423,Low,Medium
1494,1.7526829697396198,0.9564175570723414,High,Low
1495,0.10725894371315513,0.974053798952522,Low,Low
1496,0.2310585778539302,0.9422350806331764,Low,Low
1497,0.16056271314892004,0.9675240424933209,Low,Low
1498,0.963404052843708,0.6437327944337706,Medium,High
1499,0.3303268594040216,0.9402221268159237,High,High
1500,0.6850843122394847,0.9315944546005763,Medium,Low
1501,0.28983770232230827,0.8384989472116722,High,High
1502,0.42334928003031447,0.7705800148284496,Medium,High
1503,0.20616533251231528,0.8910889286251304,High,High
1504,0.22113608374384236,0.9228925585523954,Low,Low
1505,-0.03882479716024341,0.9527711753242647,Low,Medium
1506,0.38685344827586204,0.7849768265310431,High,High
1507,0.3696313115763547,0.9685457391927782,Low,Low
1508,0.28199331456720617,0.7643350676835655,Low,High
1509,0.09557769816390506,0.9535093767573314,Low,Low
1510,0.35561277802657115,0.9058707570025977,Low,Low
1511,0.5134819808141042,0.9194764658949656,Low,Medium
1512,0.24773524254821744,0.9620176169065277,Low,Low
1513,0.39849041717980294,0.9783313806268294,Medium,Low
1514,0.37586931324253836,0.9526480954041108,High,Medium
1515,0.1514545081355426,0.9632011728880884,Low,Low
1516,0.19158191641506434,0.9789545639316606,High,Low
1517,0.17604239971850813,0.8904386562553838,High,High
1518,0.5185136554621849,0.9759143507502257,Medium,Low
1519,0.5560344827586207,0.9411111949790487,Medium,Low
1520,0.3110683497536946,0.9451461221753018,High,Medium
1521,0.17349137931034483,0.8985193209941154,High,Medium
1522,1.172971828817734,0.9305062672773611,High,High
1523,0.49895793861311094,0.7867162035031826,Low,High
1524,0.2640086206896552,0.9308965297388312,High,Medium
1525,0.21024904214559387,0.8965047559896733,High,Medium
1526,0.5287312650665549,0.9549313354425704,High,Medium
1527,0.1559547363320682,0.8737000897963497,Low,High
1528,0.6498460591133005,0.9077131436859093,Medium,Low
1529,0.16533251231527094,0.8807623237994788,Medium,High
1530,0.12963254668346888,0.9345156968928272,Medium,Medium
1532,1.0453498449188103,0.8716990291807554,High,Medium
1534,0.2595397397250202,0.9676797811728057,Low,Low
1535,0.25881702006139784,0.9298087641599925,High,High
1536,0.3021881287726358,0.9708341241921848,Low,Low
1537,1.2112068965517242,0.8061299925402837,High,High
1538,0.40882138295931403,0.8393685900343969,Low,Medium
1539,0.03887115798237702,0.9334947914484752,Low,High
1540,0.6802134646962232,0.9632582443840166,Medium,Low
1541,0.20133099658961728,0.2528721086761381,Medium,High
1542,0.21066810344827586,0.857771009131479,Medium,High
1543,0.2247633158866995,0.6914191866827888,Medium,High
1544,0.22622679045092836,0.9670337531458135,Low,Low
1545,0.2745323766688085,0.9056352610587262,Low,High
1546,0.13245073891625614,0.8750807859735392,Low,Medium
1547,0.24336343732895457,0.9443236948774631,Low,Medium
1548,0.1447502882297453,0.948419443784899,High,Medium
1549,0.6154679802955665,0.910907470569083,High,Low
1550,0.34987877155172414,0.8927509420112815,High,Medium
1551,0.42537287903667215,0.905634293689416,High,Medium
1552,0.37440510979377145,0.9716517978049073,Low,Low
1553,0.2767857142857143,0.6231521468700926,Medium,High
1554,0.3562694782346436,0.9422613332468683,Medium,Low
1555,0.5811453201970443,0.9659019195032816,High,Low
1556,0.6354565772669222,0.9369555439909626,High,High
1557,0.6159816297208539,0.9104462304850188,High,High
1558,0.2863774156877605,0.8590207946910198,High,Medium
1559,0.3342672413793104,0.9484254722041543,Low,Low
1560,0.6559883004926109,0.8900602621028146,High,High
1561,0.3200570980743394,0.9316688647145352,High,High
1562,0.14685960591133004,0.942988699442252,High,Medium
1563,0.256568144499179,0.6622087998799953,High,High
1564,0.36752686968204207,0.7608567185699513,High,High
1565,0.16078380740505324,0.9177412046301937,Medium,High
1566,0.22235221674876848,0.9590905379945848,Low,Medium
1567,1.4416371613300492,0.9075253407726015,High,Low
1568,0.45962243181545115,0.9294557775553172,Medium,Medium
1570,0.11042692939244664,0.9411312202071689,Medium,Medium
1571,0.5673942585357568,0.8829606526475623,High,Medium
1572,0.5669203026038001,0.9427602689578307,Medium,Medium
1573,0.33251231527093594,0.9229694296582349,High,High
1574,0.4685960591133005,0.9256469935114804,High,High
1575,0.1520408163265306,0.9647358550159428,Medium,Medium
1576,0.14970751231527094,0.6265053498490291,Low,High
1577,0.5605816597195908,0.928486285253211,High,High
1578,0.32804802955665024,0.9475325414110745,High,High
1579,0.47159198560060633,0.9215497206476623,Medium,High
1580,0.28469387755102044,0.8144006746789553,Low,High
1581,0.6588264843142341,0.9240388653199593,High,Medium
1582,0.19163157476561257,0.8895037625855005,Medium,Medium
1583,0.42162209711470783,0.8731836930817927,Low,High
1584,0.14360157341371957,0.9699297419901729,High,Medium
1585,0.2745218777166039,0.5331636767918901,High,High
1586,0.8611334785903751,0.8989827132036323,High,Medium
1587,0.5397937192118226,0.8576524650816415,Medium,Medium
1588,0.07859708538587849,0.9261841494623692,Low,High
1589,0.05559032544617622,0.6230465536494586,High,High
1590,0.23135915808329605,0.9306194640168027,Low,Low
1591,0.5990851513019001,0.8808318043201976,Medium,Medium
1592,0.5101186528988252,0.9774976143956535,High,Medium
1593,0.26433849401829695,0.9520951151184823,High,Low
1594,0.7592980295566503,0.8982372110257489,Medium,Medium
1596,0.5983462350457425,0.97053269238539,High,Medium
1597,0.2392391565541271,0.9168688002297596,Medium,Medium
1598,0.8295258620689655,0.7874198731403953,Medium,High
