account_id,ORDERS,Sipo_Order,Uver_Order,Leasing_Order,Pojistne_Order,Other_Order,TotalOrder
3908,yes,2638.0,0.0,0.0,0.0,0.0,2638.0
5066,yes,4206.0,2568.8,0.0,132.0,2301.0,9207.8
5196,yes,7905.0,6652.5,0.0,0.0,0.0,14557.5
5483,yes,0.0,0.0,1307.0,0.0,0.0,1307.0
5574,yes,11878.0,3719.0,0.0,0.0,0.0,15597.0
7721,yes,0.0,3788.3,0.0,0.0,0.0,3788.3
8261,yes,1915.0,3659.8,0.0,646.0,2576.0,8796.8
309,yes,0.0,1901.0,0.0,0.0,0.0,1901.0
382,yes,2235.0,0.0,0.0,14.0,27.0,2276.0
511,yes,0.0,0.0,2629.6,0.0,0.0,2629.6
536,yes,2569.0,0.0,0.0,0.0,0.0,2569.0
552,yes,2097.0,0.0,0.0,0.0,0.0,2097.0
729,yes,1872.0,0.0,0.0,67.0,114.0,2053.0
811,yes,0.0,5171.7,0.0,0.0,0.0,5171.7
845,yes,9651.0,0.0,0.0,0.0,0.0,9651.0
890,yes,3136.0,0.0,0.0,0.0,0.0,3136.0
953,yes,1768.0,0.0,0.0,0.0,185.0,1953.0
1017,yes,4492.0,0.0,0.0,0.0,477.0,4969.0
1044,yes,2880.0,0.0,0.0,0.0,188.0,3068.0
1077,No,NULL,NULL,NULL,NULL,NULL,NULL
1184,No,NULL,NULL,NULL,NULL,NULL,NULL
1559,yes,8004.0,0.0,0.0,0.0,0.0,8004.0
1909,yes,43.0,0.0,0.0,928.0,1156.0,2127.0
2270,yes,3604.0,0.0,0.0,0.0,0.0,3604.0
2340,No,NULL,NULL,NULL,NULL,NULL,NULL
2373,yes,2377.0,0.0,0.0,0.0,0.0,2377.0
2442,yes,540.0,0.0,0.0,0.0,1568.0,2108.0
2473,yes,1760.0,0.0,0.0,0.0,236.0,1996.0
2659,No,NULL,NULL,NULL,NULL,NULL,NULL
2740,No,NULL,NULL,NULL,NULL,NULL,NULL
2789,yes,2965.0,0.0,0.0,762.0,229.0,3956.0
2842,yes,358.0,0.0,0.0,862.0,930.0,2150.0
2863,yes,945.0,0.0,0.0,0.0,5223.0,6168.0
3115,yes,14723.0,5353.3,0.0,0.0,0.0,20076.3
3266,yes,1647.0,0.0,0.0,0.0,0.0,1647.0
3301,yes,4956.0,0.0,0.0,0.0,0.0,4956.0
3384,yes,2935.0,0.0,0.0,0.0,0.0,2935.0
3564,No,NULL,NULL,NULL,NULL,NULL,NULL
3620,No,NULL,NULL,NULL,NULL,NULL,NULL
3713,No,NULL,NULL,NULL,NULL,NULL,NULL
4416,No,NULL,NULL,NULL,NULL,NULL,NULL
4456,yes,0.0,5353.5,0.0,0.0,0.0,5353.5
4894,yes,0.0,4875.8,0.0,0.0,0.0,4875.8
5724,yes,2692.0,4845.0,0.0,281.0,1781.0,9599.0
6866,No,NULL,NULL,NULL,NULL,NULL,NULL
8381,yes,740.0,6950.8,0.0,0.0,8039.0,15729.8
8547,yes,0.0,4806.5,0.0,0.0,0.0,4806.5
10297,yes,9902.0,8771.0,0.0,0.0,0.0,18673.0
5,yes,2668.0,0.0,0.0,0.0,0.0,2668.0
224,yes,3503.0,0.0,0.0,0.0,0.0,3503.0
241,yes,1344.0,0.0,0.0,610.0,632.0,2586.0
264,yes,3307.0,0.0,0.0,0.0,0.0,3307.0
314,yes,13691.0,2785.0,0.0,0.0,0.0,16476.0
362,yes,6001.0,0.0,0.0,68.0,292.0,6361.0
567,No,NULL,NULL,NULL,NULL,NULL,NULL
773,No,NULL,NULL,NULL,NULL,NULL,NULL
802,yes,1876.0,0.0,0.0,0.0,0.0,1876.0
851,yes,3254.0,0.0,2090.0,0.0,881.0,6225.0
966,yes,2129.0,0.0,0.0,0.0,0.0,2129.0
967,yes,6824.0,0.0,0.0,0.0,0.0,6824.0
987,yes,3528.0,0.0,0.0,0.0,0.0,3528.0
1295,yes,3282.0,0.0,0.0,0.0,0.0,3282.0
1391,yes,3053.0,0.0,0.0,0.0,0.0,3053.0
1481,yes,2065.0,0.0,0.0,0.0,0.0,2065.0
1546,yes,4173.0,0.0,0.0,0.0,0.0,4173.0
1594,yes,4577.0,0.0,0.0,54.0,1596.0,6227.0
1598,yes,5438.0,0.0,0.0,0.0,7384.0,12822.0
1738,yes,1998.0,0.0,0.0,0.0,0.0,1998.0
1768,No,NULL,NULL,NULL,NULL,NULL,NULL
1778,yes,3432.0,0.0,0.0,0.0,0.0,3432.0
1901,yes,6355.0,0.0,0.0,0.0,0.0,6355.0
2161,yes,2770.0,0.0,0.0,0.0,1068.0,3838.0
2225,yes,1946.0,0.0,0.0,0.0,0.0,1946.0
2310,yes,5259.0,0.0,0.0,0.0,0.0,5259.0
2371,yes,12510.0,7101.3,0.0,1087.0,1087.0,21785.3
2560,yes,1146.0,0.0,0.0,0.0,4445.0,5591.0
2741,No,NULL,NULL,NULL,NULL,NULL,NULL
2840,yes,11282.0,0.0,3557.0,0.0,0.0,14839.0
2879,yes,7193.0,0.0,0.0,0.0,0.0,7193.0
2918,yes,10487.0,7997.2,0.0,0.0,0.0,18484.2
2956,yes,9042.0,0.0,0.0,0.0,0.0,9042.0
2968,yes,1394.0,0.0,0.0,0.0,2284.0,3678.0
3035,yes,7524.0,0.0,0.0,0.0,4919.0,12443.0
3055,yes,2419.0,0.0,0.0,0.0,0.0,2419.0
3087,yes,845.0,0.0,0.0,693.0,395.0,1933.0
3798,yes,1258.0,0.0,0.0,0.0,8637.0,9895.0
3863,yes,8504.0,0.0,0.0,0.0,0.0,8504.0
3994,No,NULL,NULL,NULL,NULL,NULL,NULL
4273,yes,9909.0,0.0,2895.2,0.0,0.0,12804.2
4825,yes,0.0,1783.2,0.0,0.0,0.0,1783.2
5283,yes,9649.0,3559.0,0.0,0.0,0.0,13208.0
5423,yes,446.0,0.0,1394.0,4068.0,8618.0,14526.0
5572,yes,11314.0,2348.0,0.0,0.0,0.0,13662.0
5593,yes,6049.0,3697.8,0.0,0.0,0.0,9746.8
5927,yes,0.0,1817.3,0.0,0.0,0.0,1817.3
6872,No,NULL,NULL,NULL,NULL,NULL,NULL
8856,No,NULL,NULL,NULL,NULL,NULL,NULL
11265,yes,506.0,4399.0,0.0,0.0,2607.0,7512.0
52,yes,560.0,0.0,0.0,0.0,3723.0,4283.0
67,yes,6393.0,6915.0,0.0,0.0,445.0,13753.0
287,yes,2344.0,0.0,0.0,0.0,0.0,2344.0
306,yes,3657.0,0.0,0.0,0.0,0.0,3657.0
489,yes,5608.0,0.0,0.0,0.0,0.0,5608.0
548,yes,1813.0,0.0,0.0,0.0,0.0,1813.0
607,yes,2082.0,0.0,0.0,0.0,0.0,2082.0
779,No,NULL,NULL,NULL,NULL,NULL,NULL
801,yes,2565.0,0.0,0.0,0.0,767.0,3332.0
813,yes,0.0,2025.7,0.0,0.0,0.0,2025.7
839,yes,4254.0,0.0,0.0,0.0,0.0,4254.0
869,No,NULL,NULL,NULL,NULL,NULL,NULL
1066,No,NULL,NULL,NULL,NULL,NULL,NULL
1091,No,NULL,NULL,NULL,NULL,NULL,NULL
1188,yes,4421.0,0.0,0.0,0.0,0.0,4421.0
1593,yes,2086.0,0.0,0.0,0.0,0.0,2086.0
1690,yes,3311.0,0.0,0.0,0.0,0.0,3311.0
1868,yes,12111.0,0.0,0.0,0.0,0.0,12111.0
1968,No,NULL,NULL,NULL,NULL,NULL,NULL
2005,yes,1924.0,0.0,0.0,209.0,141.0,2274.0
2167,yes,5922.0,7094.0,0.0,0.0,0.0,13016.0
2220,yes,2783.0,0.0,0.0,0.0,0.0,2783.0
2362,yes,2259.0,0.0,0.0,0.0,0.0,2259.0
2378,yes,9612.0,0.0,0.0,0.0,0.0,9612.0
2401,yes,2782.0,0.0,0.0,0.0,0.0,2782.0
2415,yes,7308.0,0.0,0.0,0.0,0.0,7308.0
2470,yes,4511.0,0.0,0.0,1042.0,2105.0,7658.0
2504,yes,5513.0,0.0,0.0,0.0,0.0,5513.0
2514,yes,4001.0,0.0,0.0,0.0,0.0,4001.0
2526,yes,3964.0,0.0,0.0,0.0,0.0,3964.0
2695,yes,3923.0,0.0,0.0,0.0,0.0,3923.0
2781,No,NULL,NULL,NULL,NULL,NULL,NULL
2922,No,NULL,NULL,NULL,NULL,NULL,NULL
3007,yes,983.0,0.0,0.0,5596.0,2402.0,8981.0
3047,yes,2316.0,0.0,0.0,0.0,0.0,2316.0
3093,yes,4238.0,0.0,0.0,0.0,0.0,4238.0
3331,yes,3832.0,0.0,0.0,0.0,1436.0,5268.0
3395,yes,3712.0,0.0,0.0,0.0,0.0,3712.0
3439,yes,7541.0,0.0,0.0,0.0,0.0,7541.0
3460,yes,0.0,2931.0,0.0,0.0,0.0,2931.0
3522,yes,2423.0,0.0,0.0,0.0,0.0,2423.0
3724,yes,0.0,2597.0,0.0,0.0,0.0,2597.0
3889,yes,173.0,0.0,0.0,0.0,1767.0,1940.0
4470,No,NULL,NULL,NULL,NULL,NULL,NULL
6463,No,NULL,NULL,NULL,NULL,NULL,NULL
6609,yes,3881.0,1671.0,0.0,0.0,1624.0,7176.0
6688,yes,1753.0,638.0,0.0,570.0,1282.0,4243.0
7594,yes,2302.0,2718.0,0.0,1347.0,2375.0,8742.0
10644,yes,11053.0,7498.7,0.0,0.0,0.0,18551.7
10812,yes,0.0,2931.0,0.0,0.0,0.0,2931.0
10963,yes,0.0,3216.7,0.0,0.0,0.0,3216.7
11079,yes,0.0,8191.5,0.0,0.0,0.0,8191.5
91,No,NULL,NULL,NULL,NULL,NULL,NULL
166,yes,3044.0,0.0,0.0,0.0,0.0,3044.0
200,No,NULL,NULL,NULL,NULL,NULL,NULL
285,yes,0.0,0.0,667.0,0.0,0.0,667.0
337,No,NULL,NULL,NULL,NULL,NULL,NULL
522,yes,77.0,0.0,0.0,0.0,4930.0,5007.0
528,yes,2916.0,0.0,0.0,0.0,0.0,2916.0
678,yes,1192.0,0.0,0.0,1967.0,1929.0,5088.0
680,yes,4853.0,0.0,0.0,0.0,0.0,4853.0
865,yes,409.0,0.0,0.0,0.0,1885.0,2294.0
990,yes,7538.0,0.0,0.0,0.0,0.0,7538.0
1271,yes,4128.0,0.0,0.0,0.0,0.0,4128.0
1322,yes,2916.0,0.0,0.0,0.0,0.0,2916.0
1397,yes,8319.0,0.0,0.0,0.0,0.0,8319.0
1403,yes,9120.0,0.0,0.0,0.0,0.0,9120.0
1427,yes,6046.0,0.0,0.0,0.0,0.0,6046.0
1620,yes,1931.0,0.0,0.0,0.0,0.0,1931.0
1775,yes,2343.0,0.0,0.0,0.0,0.0,2343.0
1814,yes,3035.0,0.0,0.0,0.0,0.0,3035.0
2009,yes,2995.0,0.0,0.0,0.0,1268.0,4263.0
2163,yes,2403.0,0.0,0.0,0.0,2791.0,5194.0
2434,yes,2927.0,0.0,0.0,0.0,0.0,2927.0
2475,yes,166.0,0.0,0.0,3479.0,4633.0,8278.0
2567,yes,2574.0,0.0,0.0,0.0,0.0,2574.0
2568,yes,5228.0,0.0,0.0,306.0,1086.0,6620.0
2639,yes,8633.0,0.0,0.0,0.0,0.0,8633.0
2693,yes,5852.0,0.0,0.0,0.0,0.0,5852.0
2851,No,NULL,NULL,NULL,NULL,NULL,NULL
2894,yes,0.0,0.0,3735.8,0.0,0.0,3735.8
3040,yes,2202.0,0.0,0.0,0.0,0.0,2202.0
3062,yes,2638.0,0.0,0.0,0.0,0.0,2638.0
3126,yes,3992.0,0.0,0.0,0.0,0.0,3992.0
3200,No,NULL,NULL,NULL,NULL,NULL,NULL
3321,No,NULL,NULL,NULL,NULL,NULL,NULL
3332,No,NULL,NULL,NULL,NULL,NULL,NULL
3467,yes,2899.0,0.0,2274.0,40.0,623.0,5836.0
3730,yes,1944.0,0.0,0.0,0.0,0.0,1944.0
4467,yes,4556.0,2394.5,0.0,0.0,0.0,6950.5
5726,No,NULL,NULL,NULL,NULL,NULL,NULL
7240,yes,9136.0,2535.7,0.0,0.0,0.0,11671.7
8680,yes,3598.0,2381.2,0.0,0.0,8566.0,14545.2
10049,yes,1609.0,7636.0,0.0,0.0,1281.0,10526.0
1,yes,2452.0,0.0,0.0,0.0,0.0,2452.0
343,yes,2505.0,0.0,0.0,0.0,0.0,2505.0
413,yes,2107.0,0.0,0.0,0.0,0.0,2107.0
431,yes,6482.0,0.0,0.0,0.0,715.0,7197.0
568,yes,0.0,0.0,1408.0,0.0,0.0,1408.0
945,yes,8215.0,0.0,0.0,0.0,0.0,8215.0
970,yes,5260.0,0.0,0.0,0.0,0.0,5260.0
1049,yes,1545.0,0.0,0.0,0.0,954.0,2499.0
1149,No,NULL,NULL,NULL,NULL,NULL,NULL
1171,yes,7893.0,0.0,0.0,0.0,0.0,7893.0
1301,No,NULL,NULL,NULL,NULL,NULL,NULL
1552,yes,5263.0,0.0,1021.0,0.0,0.0,6284.0
1632,yes,0.0,0.0,1977.6,0.0,0.0,1977.6
1733,yes,5808.0,0.0,3126.0,0.0,0.0,8934.0
1765,yes,2011.0,0.0,0.0,0.0,0.0,2011.0
1796,yes,1809.0,0.0,0.0,0.0,1228.0,3037.0
1919,yes,4545.0,0.0,0.0,0.0,342.0,4887.0
2076,yes,2052.0,0.0,0.0,0.0,0.0,2052.0
2174,yes,4367.0,0.0,0.0,0.0,0.0,4367.0
2309,yes,8604.0,0.0,0.0,0.0,0.0,8604.0
2350,yes,575.0,3328.2,0.0,0.0,5263.0,9166.2
2402,yes,2384.0,0.0,0.0,0.0,0.0,2384.0
2421,yes,1544.0,0.0,0.0,363.0,220.0,2127.0
2479,yes,3022.0,0.0,0.0,204.0,765.0,3991.0
2520,yes,2355.0,0.0,0.0,0.0,0.0,2355.0
2636,yes,3254.0,0.0,0.0,0.0,0.0,3254.0
2726,yes,5297.0,0.0,0.0,0.0,0.0,5297.0
2812,yes,8211.0,0.0,0.0,0.0,0.0,8211.0
2987,yes,5569.0,0.0,0.0,0.0,0.0,5569.0
3003,No,NULL,NULL,NULL,NULL,NULL,NULL
3079,yes,234.0,0.0,0.0,0.0,2065.0,2299.0
3088,yes,5866.0,0.0,0.0,0.0,0.0,5866.0
3109,No,NULL,NULL,NULL,NULL,NULL,NULL
3167,No,NULL,NULL,NULL,NULL,NULL,NULL
3192,yes,1272.0,0.0,0.0,0.0,2518.0,3790.0
3287,yes,6968.0,0.0,0.0,0.0,0.0,6968.0
3540,yes,2565.0,0.0,0.0,0.0,0.0,2565.0
3559,yes,4418.0,0.0,0.0,0.0,0.0,4418.0
3602,No,NULL,NULL,NULL,NULL,NULL,NULL
3633,yes,7037.0,0.0,0.0,0.0,799.0,7836.0
3821,No,NULL,NULL,NULL,NULL,NULL,NULL
3904,yes,2075.0,0.0,0.0,0.0,0.0,2075.0
3921,No,NULL,NULL,NULL,NULL,NULL,NULL
4237,yes,0.0,0.0,1960.5,0.0,0.0,1960.5
9156,yes,0.0,4537.3,0.0,0.0,0.0,4537.3
10973,yes,0.0,3216.7,0.0,0.0,0.0,3216.7
38,yes,6901.0,2306.8,0.0,228.0,231.0,9666.8
221,yes,7896.0,0.0,0.0,0.0,0.0,7896.0
252,yes,1767.0,0.0,0.0,0.0,0.0,1767.0
265,yes,2900.0,0.0,0.0,0.0,0.0,2900.0
449,yes,1953.0,0.0,0.0,0.0,0.0,1953.0
587,No,NULL,NULL,NULL,NULL,NULL,NULL
709,No,NULL,NULL,NULL,NULL,NULL,NULL
803,No,NULL,NULL,NULL,NULL,NULL,NULL
825,yes,9235.0,4423.0,0.0,0.0,0.0,13658.0
969,No,NULL,NULL,NULL,NULL,NULL,NULL
989,yes,3409.0,0.0,0.0,0.0,0.0,3409.0
1024,yes,2074.0,0.0,0.0,0.0,0.0,2074.0
1040,yes,7008.0,0.0,2342.0,0.0,0.0,9350.0
1176,yes,2267.0,0.0,0.0,0.0,0.0,2267.0
1236,No,NULL,NULL,NULL,NULL,NULL,NULL
1375,yes,5930.0,1889.0,0.0,0.0,0.0,7819.0
1407,yes,14882.0,5227.7,0.0,0.0,0.0,20109.7
1470,yes,4060.0,0.0,0.0,0.0,0.0,4060.0
1622,yes,2357.0,0.0,0.0,0.0,1028.0,3385.0
1635,yes,5683.0,0.0,0.0,0.0,0.0,5683.0
1862,yes,0.0,6601.7,0.0,0.0,0.0,6601.7
1975,yes,2625.0,0.0,0.0,1711.0,2245.0,6581.0
2025,yes,6704.0,0.0,0.0,0.0,0.0,6704.0
2027,yes,3476.0,0.0,0.0,0.0,0.0,3476.0
2218,yes,0.0,3034.0,0.0,0.0,0.0,3034.0
2327,yes,13208.0,0.0,0.0,0.0,0.0,13208.0
2357,yes,3869.0,0.0,0.0,0.0,0.0,3869.0
2440,yes,6219.0,0.0,0.0,1230.0,661.0,8110.0
2594,yes,10912.0,0.0,1189.0,0.0,506.0,12607.0
2608,yes,4788.0,0.0,0.0,0.0,0.0,4788.0
2762,yes,6892.0,4641.0,0.0,0.0,733.0,12266.0
2857,yes,6317.0,0.0,0.0,0.0,0.0,6317.0
2875,No,NULL,NULL,NULL,NULL,NULL,NULL
2888,yes,2392.0,0.0,0.0,0.0,0.0,2392.0
2895,yes,5598.0,0.0,0.0,0.0,0.0,5598.0
2960,yes,8884.0,0.0,0.0,0.0,0.0,8884.0
2982,yes,8143.0,3438.0,0.0,226.0,187.0,11994.0
2991,yes,9220.0,0.0,0.0,7.0,228.0,9455.0
3015,yes,18.0,0.0,0.0,0.0,2130.0,2148.0
3169,yes,836.0,0.0,0.0,0.0,6674.0,7510.0
3290,No,NULL,NULL,NULL,NULL,NULL,NULL
3411,yes,6443.0,0.0,0.0,0.0,0.0,6443.0
3582,yes,1961.0,0.0,0.0,0.0,0.0,1961.0
3614,yes,1214.0,0.0,3382.7,2886.0,1081.0,8563.7
3775,yes,2448.0,0.0,0.0,0.0,0.0,2448.0
3986,yes,3960.0,0.0,0.0,0.0,2649.0,6609.0
3989,yes,2097.0,0.0,0.0,0.0,0.0,2097.0
5602,yes,0.0,3697.8,0.0,0.0,0.0,3697.8
6075,yes,0.0,8499.0,0.0,0.0,0.0,8499.0
7437,yes,6901.0,2306.8,0.0,228.0,231.0,9666.8
7733,yes,0.0,5836.0,0.0,0.0,0.0,5836.0
7815,yes,1475.0,7903.8,0.0,2197.0,268.0,11843.8
8489,yes,3835.0,7370.0,0.0,0.0,0.0,11205.0
9528,No,NULL,NULL,NULL,NULL,NULL,NULL
10710,No,NULL,NULL,NULL,NULL,NULL,NULL
37,yes,2317.0,5307.5,0.0,97.0,2584.0,10305.5
55,yes,3086.0,0.0,0.0,0.0,0.0,3086.0
357,yes,1788.0,0.0,0.0,0.0,280.0,2068.0
433,No,NULL,NULL,NULL,NULL,NULL,NULL
595,yes,4702.0,0.0,0.0,0.0,0.0,4702.0
700,yes,1116.0,0.0,0.0,0.0,1646.0,2762.0
819,No,NULL,NULL,NULL,NULL,NULL,NULL
928,yes,4561.0,0.0,0.0,0.0,0.0,4561.0
932,yes,2793.0,0.0,0.0,0.0,0.0,2793.0
965,yes,2853.0,0.0,0.0,0.0,0.0,2853.0
1026,yes,8099.0,0.0,0.0,0.0,335.0,8434.0
1106,yes,0.0,8022.8,0.0,0.0,0.0,8022.8
1180,No,NULL,NULL,NULL,NULL,NULL,NULL
1804,No,NULL,NULL,NULL,NULL,NULL,NULL
1908,yes,3594.0,0.0,0.0,0.0,0.0,3594.0
1931,yes,4898.0,0.0,0.0,1302.0,23.0,6223.0
1985,No,NULL,NULL,NULL,NULL,NULL,NULL
2024,yes,7024.0,0.0,0.0,0.0,0.0,7024.0
2037,yes,762.0,0.0,0.0,0.0,8535.0,9297.0
2047,yes,2670.0,0.0,0.0,0.0,0.0,2670.0
2619,yes,5454.0,0.0,0.0,0.0,0.0,5454.0
2755,yes,3767.0,0.0,0.0,0.0,0.0,3767.0
2830,yes,6981.0,0.0,0.0,0.0,2150.0,9131.0
2900,No,NULL,NULL,NULL,NULL,NULL,NULL
3237,yes,9095.0,0.0,0.0,0.0,0.0,9095.0
3513,yes,4507.0,0.0,0.0,0.0,2185.0,6692.0
3705,No,NULL,NULL,NULL,NULL,NULL,NULL
3794,yes,4536.0,0.0,0.0,0.0,0.0,4536.0
3848,yes,7241.0,0.0,0.0,0.0,0.0,7241.0
3852,yes,3364.0,0.0,0.0,0.0,0.0,3364.0
3973,yes,6941.0,0.0,0.0,0.0,0.0,6941.0
3975,yes,2269.0,0.0,0.0,0.0,0.0,2269.0
4995,yes,0.0,3583.0,0.0,0.0,0.0,3583.0
8405,yes,410.0,4437.0,0.0,3344.0,4095.0,12286.0
8411,yes,5812.0,3677.3,0.0,0.0,3507.0,12996.3
9833,yes,6531.0,8136.0,0.0,0.0,5915.0,20582.0
12,yes,3592.0,0.0,0.0,0.0,0.0,3592.0
19,yes,0.0,2523.2,0.0,0.0,0.0,2523.2
48,yes,6268.0,0.0,0.0,0.0,1029.0,7297.0
105,yes,0.0,7348.0,0.0,0.0,0.0,7348.0
123,yes,3016.0,0.0,0.0,0.0,0.0,3016.0
143,yes,2272.0,0.0,0.0,0.0,0.0,2272.0
181,yes,6780.0,0.0,0.0,0.0,0.0,6780.0
396,yes,5245.0,0.0,0.0,308.0,329.0,5882.0
635,yes,1683.0,0.0,0.0,2160.0,4254.0,8097.0
652,yes,7591.0,0.0,0.0,0.0,0.0,7591.0
662,yes,3330.0,0.0,0.0,0.0,0.0,3330.0
785,yes,7395.0,4335.8,0.0,0.0,0.0,11730.8
933,yes,2584.0,0.0,0.0,0.0,0.0,2584.0
946,No,NULL,NULL,NULL,NULL,NULL,NULL
979,yes,5354.0,0.0,0.0,0.0,0.0,5354.0
1023,No,NULL,NULL,NULL,NULL,NULL,NULL
1333,yes,6508.0,0.0,0.0,0.0,0.0,6508.0
1350,yes,6875.0,0.0,1079.0,0.0,3493.0,11447.0
1549,yes,4052.0,0.0,0.0,0.0,0.0,4052.0
1741,yes,2366.0,0.0,0.0,0.0,0.0,2366.0
1758,yes,9384.0,0.0,0.0,0.0,355.0,9739.0
1767,yes,2266.0,0.0,0.0,1040.0,1523.0,4829.0
1807,yes,4731.0,0.0,0.0,0.0,0.0,4731.0
1840,No,NULL,NULL,NULL,NULL,NULL,NULL
2068,yes,172.0,0.0,0.0,1047.0,1405.0,2624.0
2141,yes,5796.0,0.0,0.0,0.0,0.0,5796.0
2542,yes,435.0,0.0,0.0,308.0,2637.0,3380.0
2605,yes,4245.0,0.0,0.0,0.0,0.0,4245.0
2668,yes,9884.0,0.0,0.0,0.0,0.0,9884.0
2998,yes,3170.0,0.0,0.0,3.0,28.0,3201.0
3131,yes,9131.0,0.0,0.0,0.0,0.0,9131.0
3268,yes,1395.0,0.0,0.0,251.0,634.0,2280.0
3302,yes,1376.0,0.0,0.0,57.0,572.0,2005.0
3364,yes,5491.0,0.0,3651.7,0.0,699.0,9841.7
3374,No,NULL,NULL,NULL,NULL,NULL,NULL
3422,yes,9212.0,0.0,0.0,0.0,0.0,9212.0
3566,yes,294.0,0.0,479.0,0.0,3276.0,4049.0
3634,yes,0.0,0.0,4851.1,0.0,0.0,4851.1
3636,yes,40.0,0.0,0.0,4744.0,1731.0,6515.0
3671,yes,2777.0,0.0,0.0,0.0,0.0,2777.0
3732,yes,1668.0,0.0,0.0,0.0,0.0,1668.0
3786,No,NULL,NULL,NULL,NULL,NULL,NULL
3881,yes,1319.0,0.0,0.0,0.0,3188.0,4507.0
4204,No,NULL,NULL,NULL,NULL,NULL,NULL
7418,yes,0.0,2523.2,0.0,0.0,0.0,2523.2
7606,yes,4268.0,3197.8,0.0,0.0,5856.0,13321.8
9494,yes,4746.0,9736.0,0.0,0.0,0.0,14482.0
10361,yes,0.0,7240.0,0.0,0.0,0.0,7240.0
33,yes,3892.0,0.0,0.0,0.0,0.0,3892.0
63,yes,2394.0,0.0,0.0,0.0,0.0,2394.0
138,No,NULL,NULL,NULL,NULL,NULL,NULL
214,yes,2097.0,0.0,0.0,0.0,0.0,2097.0
231,yes,2073.0,0.0,0.0,0.0,0.0,2073.0
679,yes,4049.0,0.0,0.0,281.0,450.0,4780.0
771,yes,214.0,0.0,0.0,0.0,4816.0,5030.0
861,yes,9105.0,0.0,0.0,0.0,478.0,9583.0
992,yes,3231.0,0.0,0.0,335.0,3521.0,7087.0
1248,yes,3176.0,0.0,0.0,0.0,0.0,3176.0
1368,yes,4439.0,0.0,0.0,0.0,0.0,4439.0
1538,yes,10288.0,0.0,0.0,0.0,0.0,10288.0
1616,yes,2642.0,0.0,0.0,0.0,0.0,2642.0
1708,yes,4519.0,0.0,0.0,0.0,3339.0,7858.0
2128,yes,3601.0,0.0,0.0,0.0,0.0,3601.0
2152,yes,3191.0,0.0,0.0,0.0,0.0,3191.0
2182,yes,5262.0,0.0,0.0,0.0,0.0,5262.0
2301,yes,6907.0,0.0,0.0,0.0,0.0,6907.0
2490,yes,3526.0,0.0,0.0,0.0,649.0,4175.0
2506,yes,10076.0,0.0,0.0,0.0,0.0,10076.0
2620,yes,3855.0,0.0,0.0,0.0,0.0,3855.0
2944,yes,2984.0,0.0,0.0,0.0,615.0,3599.0
3160,yes,8364.0,0.0,0.0,0.0,0.0,8364.0
3345,No,NULL,NULL,NULL,NULL,NULL,NULL
3440,yes,7623.0,0.0,0.0,20.0,2071.0,9714.0
3479,yes,7650.0,0.0,0.0,0.0,1506.0,9156.0
3484,yes,6634.0,0.0,0.0,0.0,0.0,6634.0
3617,yes,57.0,0.0,0.0,1389.0,1797.0,3243.0
3721,yes,2128.0,0.0,0.0,0.0,132.0,2260.0
3771,yes,0.0,0.0,1152.0,0.0,0.0,1152.0
3899,yes,3069.0,0.0,0.0,0.0,0.0,3069.0
3944,yes,1165.0,0.0,0.0,0.0,3338.0,4503.0
3951,yes,0.0,7284.0,0.0,0.0,0.0,7284.0
3954,yes,2014.0,0.0,0.0,0.0,0.0,2014.0
10134,yes,9535.0,5681.8,0.0,0.0,0.0,15216.8
10365,yes,4325.0,7240.0,0.0,331.0,8168.0,20064.0
160,yes,2374.0,0.0,0.0,0.0,5552.0,7926.0
367,yes,6384.0,0.0,0.0,0.0,0.0,6384.0
480,yes,4687.0,0.0,827.0,0.0,0.0,5514.0
592,yes,1608.0,0.0,0.0,0.0,0.0,1608.0
714,yes,3782.0,0.0,0.0,0.0,0.0,3782.0
752,yes,139.0,0.0,0.0,0.0,5568.0,5707.0
759,yes,1952.0,0.0,0.0,0.0,0.0,1952.0
935,yes,2118.0,0.0,0.0,0.0,0.0,2118.0
1028,No,NULL,NULL,NULL,NULL,NULL,NULL
1209,yes,3568.0,0.0,0.0,0.0,0.0,3568.0
1303,yes,3601.0,0.0,0.0,0.0,0.0,3601.0
1312,yes,1690.0,0.0,0.0,0.0,0.0,1690.0
1337,yes,3264.0,0.0,0.0,0.0,0.0,3264.0
1438,No,NULL,NULL,NULL,NULL,NULL,NULL
1442,yes,5950.0,0.0,0.0,0.0,0.0,5950.0
1568,yes,4399.0,0.0,1627.0,1028.0,49.0,7103.0
1606,No,NULL,NULL,NULL,NULL,NULL,NULL
1687,No,NULL,NULL,NULL,NULL,NULL,NULL
1837,yes,6387.0,0.0,0.0,0.0,0.0,6387.0
1951,yes,709.0,0.0,0.0,2441.0,968.0,4118.0
2448,yes,1067.0,0.0,0.0,0.0,1193.0,2260.0
2449,No,NULL,NULL,NULL,NULL,NULL,NULL
2667,yes,2180.0,0.0,0.0,0.0,0.0,2180.0
2730,yes,2284.0,0.0,0.0,0.0,0.0,2284.0
2742,yes,128.0,0.0,0.0,0.0,4878.0,5006.0
2776,yes,1647.0,0.0,0.0,0.0,0.0,1647.0
2973,yes,4373.0,0.0,0.0,0.0,212.0,4585.0
3203,yes,2111.0,0.0,0.0,0.0,0.0,2111.0
3262,yes,8340.0,0.0,0.0,0.0,0.0,8340.0
